FID	IID	ENSG00000129351.13	ENSG00000151952.10	ENSG00000240498.2	ENSG00000267100.1
casefamid1347	caseindv1347	0.0	0.0970421105334	0.0	0.00333741416789
casefamid1348	caseindv1348	0.0	0.00136334158595	0.0	0.00333741416789
casefamid1349	caseindv1349	0.0	0.00136334158595	0.0	0.0
casefamid1350	caseindv1350	0.0	0.00775018318491	0.0	0.00166870708395
casefamid1351	caseindv1351	0.0	0.0432687593235	0.0	0.00166870708395
casefamid1352	caseindv1352	0.0	0.0414201003477	0.0	0.00166870708395
casefamid1353	caseindv1353	0.0	-0.0159856837597	0.0	0.00333741416789
casefamid1354	caseindv1354	0.0	-0.00823550057474	0.0	0.00166870708395
casefamid1355	caseindv1355	0.0	0.00363243289754	0.0	0.00333741416789
casefamid1356	caseindv1356	0.0	-0.0159856837597	0.0	0.00166870708395
casefamid1357	caseindv1357	0.0	0.00136334158595	0.0	0.00166870708395
casefamid1358	caseindv1358	0.0	-0.00823550057474	0.0	0.00333741416789
casefamid1359	caseindv1359	0.0	0.0432687593235	0.0	0.00166870708395
casefamid1360	caseindv1360	0.0	-0.00638684159896	0.0	0.00166870708395
casefamid1361	caseindv1361	0.0	0.0510189425084	0.0	0.00333741416789
casefamid1362	caseindv1362	0.0	-0.00638684159896	0.0	0.00166870708395
casefamid1363	caseindv1363	0.0	0.0336699171628	0.0	0.00333741416789
casefamid1364	caseindv1364	0.0	0.00136334158595	0.0	0.00166870708395
casefamid1365	caseindv1365	0.0	0.0455378506351	0.0	0.00333741416789
casefamid1366	caseindv1366	0.0	0.0432687593235	0.0	0.00333741416789
casefamid1367	caseindv1367	0.0	-0.00411775028737	0.0	0.00333741416789
casefamid1368	caseindv1368	0.0	0.00548109187332	0.0	0.00166870708395
casefamid1369	caseindv1369	0.0	-0.00638684159896	0.0	0.00166870708395
casefamid1370	caseindv1370	0.0	0.0259197339779	0.0	0.00166870708395
casefamid1371	caseindv1371	0.0	0.0414201003477	0.0	0.00166870708395
casefamid1372	caseindv1372	0.0	0.0528676014842	0.0	0.00333741416789
casefamid1373	caseindv1373	0.0	0.0336699171628	0.0	0.00333741416789
casefamid1374	caseindv1374	0.0	0.0455378506351	0.0	0.00166870708395
casefamid1375	caseindv1375	0.0	-0.0141370247839	0.0	0.00333741416789
casefamid1376	caseindv1376	0.0	0.00548109187332	0.0	0.00333741416789
casefamid1377	caseindv1377	0.0	0.0355185761386	0.0	0.00166870708395
casefamid1378	caseindv1378	0.0	0.0910757012702	0.0	0.00333741416789
casefamid1379	caseindv1379	0.0	0.0432687593235	0.0	0.0
casefamid1380	caseindv1380	0.0	0.0451174182993	0.0	0.00333741416789
casefamid1381	caseindv1381	0.0	-0.00823550057474	0.0	0.00333741416789
casefamid1382	caseindv1382	0.0	-0.00638684159896	0.0	0.00333741416789
casefamid1383	caseindv1383	0.0	0.0432687593235	0.0	0.00333741416789
casefamid1384	caseindv1384	0.0	0.0336699171628	0.0	0.0
casefamid1385	caseindv1385	0.0	0.0432687593235	0.0	0.00333741416789
casefamid1386	caseindv1386	0.0	-0.00823550057474	0.0	0.00333741416789
casefamid1387	caseindv1387	0.0	-0.00823550057474	0.0	0.00166870708395
casefamid1388	caseindv1388	0.0	-0.0141370247839	0.0	0.00166870708395
casefamid1389	caseindv1389	0.0	-0.00638684159896	0.0	0.00333741416789
casefamid1390	caseindv1390	0.0	0.0432687593235	0.0	0.00333741416789
casefamid1391	caseindv1391	0.0	-0.0141370247839	0.0	0.0
casefamid1392	caseindv1392	0.0	0.0228301172189	0.0	0.00333741416789
casefamid1393	caseindv1393	0.0	0.092924360246	0.0	0.00333741416789
casefamid1394	caseindv1394	0.0	0.0432687593235	0.0	0.00333741416789
casefamid1395	caseindv1395	0.0	0.0432687593235	0.0	0.00166870708395
casefamid1396	caseindv1396	0.0	-0.0159856837597	0.0	0.00333741416789
casefamid1397	caseindv1397	0.0	-0.0159856837597	0.0	0.00333741416789
casefamid1398	caseindv1398	0.0	0.0628868759807	0.0	0.00333741416789
casefamid1399	caseindv1399	0.0	0.0432687593235	0.0	0.00333741416789
casefamid1400	caseindv1400	0.0	0.0432687593235	0.0	0.00166870708395
casefamid1401	caseindv1401	0.0	0.0528676014842	0.0	0.00166870708395
casefamid1402	caseindv1402	0.0	-0.00823550057474	0.0	0.00333741416789
casefamid1403	caseindv1403	0.0	0.0432687593235	0.0	0.00166870708395
casefamid1404	caseindv1404	0.0	-0.0159856837597	0.0	0.00166870708395
casefamid1405	caseindv1405	0.0	0.0510189425084	0.0	0.00333741416789
casefamid1406	caseindv1406	0.0	0.0336699171628	0.0	0.00333741416789
casefamid1407	caseindv1407	0.0	0.0551366927958	0.0	0.00333741416789
casefamid1408	caseindv1408	0.0	-0.00638684159896	0.0	0.00333741416789
casefamid1409	caseindv1409	0.0	-0.00638684159896	0.0	0.00333741416789
casefamid1410	caseindv1410	0.0	0.0473865096109	0.0	0.0
casefamid1411	caseindv1411	0.0	-0.0118679334723	0.0	0.00166870708395
casefamid1412	caseindv1412	0.0	0.100674543431	0.0	0.00166870708395
casefamid1413	caseindv1413	0.0	0.0414201003477	0.0	0.00333741416789
casefamid1414	caseindv1414	0.0	-0.00638684159896	0.0	0.00166870708395
casefamid1415	caseindv1415	0.0	0.0833255180853	0.0	0.0
casefamid1416	caseindv1416	0.0	0.0336699171628	0.0	0.00166870708395
casefamid1417	caseindv1417	0.0	-0.00823550057474	0.0	0.00166870708395
casefamid1418	caseindv1418	0.0	0.00136334158595	0.0	0.00166870708395
casefamid1419	caseindv1419	0.0	0.092924360246	0.0	0.00333741416789
casefamid1420	caseindv1420	0.0	-0.00638684159896	0.0	0.00333741416789
casefamid1421	caseindv1421	0.0	-0.00638684159896	0.0	0.00333741416789
casefamid1422	caseindv1422	0.0	0.00136334158595	0.0	0.00333741416789
casefamid1423	caseindv1423	0.0	0.0259197339779	0.0	0.00166870708395
casefamid1424	caseindv1424	0.0	0.0355185761386	0.0	0.0
casefamid1425	caseindv1425	0.0	0.0510189425084	0.0	0.00333741416789
casefamid1426	caseindv1426	0.0	0.0606177846691	0.0	0.00333741416789
casefamid1427	caseindv1427	0.0	0.0833255180853	0.0	0.00333741416789
casefamid1428	caseindv1428	0.0	0.0510189425084	0.0	0.00333741416789
casefamid1429	caseindv1429	0.0	-0.0159856837597	0.0	0.0
casefamid1430	caseindv1430	0.0	-0.0159856837597	0.0	0.00333741416789
casefamid1431	caseindv1431	0.0	-0.0141370247839	0.0	0.00166870708395
casefamid1432	caseindv1432	0.0	0.0414201003477	0.0	0.00333741416789
casefamid1433	caseindv1433	0.0	-0.0141370247839	0.0	0.00333741416789
casefamid1434	caseindv1434	0.0	-0.0159856837597	0.0	0.00333741416789
casefamid1435	caseindv1435	0.0	0.0510189425084	0.0	0.00333741416789
casefamid1436	caseindv1436	0.0	0.0473865096109	0.0	0.0
casefamid1437	caseindv1437	0.0	-0.00823550057474	0.0	0.00333741416789
casefamid1438	caseindv1438	0.0	0.0132312750582	0.0	0.00333741416789
casefamid1439	caseindv1439	0.0	0.0414201003477	0.0	0.00333741416789
casefamid1440	caseindv1440	0.0	0.0259197339779	0.0	0.0
casefamid1441	caseindv1441	0.0	-0.00638684159896	0.0	0.00166870708395
casefamid1442	caseindv1442	0.0	-0.0237358669446	0.0	0.0
casefamid1443	caseindv1443	0.0	-0.0159856837597	0.0	0.00166870708395
casefamid1444	caseindv1444	0.0	0.0833255180853	0.0	0.00166870708395
casefamid1445	caseindv1445	0.0	-0.0141370247839	0.0	0.00166870708395
casefamid1446	caseindv1446	0.0	-0.00823550057474	0.0	0.00166870708395
casefamid1447	caseindv1447	0.0	-0.00823550057474	0.0	0.00166870708395
casefamid1448	caseindv1448	0.0	0.104792293718	0.0	0.00333741416789
casefamid1449	caseindv1449	0.0	-0.0141370247839	0.0	0.00333741416789
casefamid1450	caseindv1450	0.0	0.00548109187332	0.0	0.00333741416789
casefamid1451	caseindv1451	0.0	-0.00638684159896	0.0	0.00166870708395
casefamid1452	caseindv1452	0.0	0.0628868759807	0.0	0.0
casefamid1453	caseindv1453	0.0	0.0833255180853	0.0	0.0
casefamid1454	caseindv1454	0.0	-0.00823550057474	0.0	0.00333741416789
casefamid1455	caseindv1455	0.0	0.0250992085305	0.0	0.00166870708395
casefamid1456	caseindv1456	0.0	0.0414201003477	0.0	0.00166870708395
casefamid1457	caseindv1457	0.0	-0.00638684159896	0.0	0.00333741416789
casefamid1458	caseindv1458	0.0	-0.0141370247839	0.0	0.00333741416789
casefamid1459	caseindv1459	0.0	0.0510189425084	0.0	0.00333741416789
casefamid1460	caseindv1460	0.0	-0.0237358669446	0.0	0.00166870708395
casefamid1461	caseindv1461	0.0	-0.00411775028737	0.0	0.00333741416789
casefamid1462	caseindv1462	0.0	0.00136334158595	0.0	0.00333741416789
casefamid1463	caseindv1463	0.0	0.00321200056172	0.0	0.00166870708395
casefamid1464	caseindv1464	0.0	-0.0237358669446	0.0	0.00166870708395
casefamid1465	caseindv1465	0.0	-0.0159856837597	0.0	0.00166870708395
casefamid1466	caseindv1466	0.0	0.0432687593235	0.0	0.00166870708395
casefamid1467	caseindv1467	0.0	-0.0118679334723	0.0	0.00166870708395
casefamid1468	caseindv1468	0.0	0.100674543431	0.0	0.00333741416789
casefamid1469	caseindv1469	0.0	0.00136334158595	0.0	0.00333741416789
casefamid1470	caseindv1470	0.0	-0.0118679334723	0.0	0.00166870708395
casefamid1471	caseindv1471	0.0	0.0606177846691	0.0	0.00333741416789
casefamid1472	caseindv1472	0.0	0.0851741770611	0.0	0.00333741416789
casefamid1473	caseindv1473	0.0	0.0510189425084	0.0	0.00166870708395
casefamid1474	caseindv1474	0.0	0.0336699171628	0.0	0.00333741416789
casefamid1475	caseindv1475	0.0	-0.0237358669446	0.0	0.00166870708395
casefamid1476	caseindv1476	0.0	0.0414201003477	0.0	0.00333741416789
casefamid1477	caseindv1477	0.0	0.0510189425084	0.0	0.00166870708395
casefamid1478	caseindv1478	0.0	0.0432687593235	0.0	0.00166870708395
casefamid1479	caseindv1479	0.0	-0.0159856837597	0.0	0.00333741416789
casefamid1480	caseindv1480	0.0	0.0336699171628	0.0	0.00333741416789
casefamid1481	caseindv1481	0.0	-0.0159856837597	0.0	0.00166870708395
casefamid1482	caseindv1482	0.0	-0.00638684159896	0.0	0.00333741416789
casefamid1483	caseindv1483	0.0	0.0355185761386	0.0	0.00333741416789
casefamid1484	caseindv1484	0.0	-0.0159856837597	0.0	0.00333741416789
casefamid1485	caseindv1485	0.0	0.100674543431	0.0	0.00166870708395
casefamid1486	caseindv1486	0.0	-0.0141370247839	0.0	0.00166870708395
casefamid1487	caseindv1487	0.0	0.0228301172189	0.0	0.00166870708395
casefamid1488	caseindv1488	0.0	0.0455378506351	0.0	0.00166870708395
casefamid1489	caseindv1489	0.0	0.0432687593235	0.0	0.00333741416789
casefamid1490	caseindv1490	0.0	-0.0159856837597	0.0	0.00333741416789
casefamid1491	caseindv1491	0.0	-0.00638684159896	0.0	0.00333741416789
casefamid1492	caseindv1492	0.0	0.0510189425084	0.0	0.0
casefamid1493	caseindv1493	0.0	0.0833255180853	0.0	0.00166870708395
casefamid1494	caseindv1494	0.0	0.0355185761386	0.0	0.00166870708395
casefamid1495	caseindv1495	0.0	-0.00823550057474	0.0	0.00166870708395
casefamid1496	caseindv1496	0.0	0.112542476903	0.0	0.00166870708395
casefamid1497	caseindv1497	0.0	0.0947730192218	0.0	0.00166870708395
casefamid1498	caseindv1498	0.0	-0.0237358669446	0.0	0.00333741416789
casefamid1499	caseindv1499	0.0	0.0947730192218	0.0	0.00166870708395
casefamid1500	caseindv1500	0.0	0.00136334158595	0.0	0.00333741416789
casefamid1501	caseindv1501	0.0	0.00363243289754	0.0	0.00166870708395
casefamid1502	caseindv1502	0.0	0.0109621837466	0.0	0.00333741416789
casefamid1503	caseindv1503	0.0	0.00136334158595	0.0	0.00166870708395
casefamid1504	caseindv1504	0.0	0.0432687593235	0.0	0.00166870708395
casefamid1505	caseindv1505	0.0	0.0132312750582	0.0	0.00333741416789
casefamid1506	caseindv1506	0.0	0.0455378506351	0.0	0.00166870708395
casefamid1507	caseindv1507	0.0	0.00363243289754	0.0	0.00333741416789
casefamid1508	caseindv1508	0.0	0.0551366927958	0.0	0.00333741416789
casefamid1509	caseindv1509	0.0	0.0455378506351	0.0	0.00333741416789
casefamid1510	caseindv1510	0.0	-0.00823550057474	0.0	0.00166870708395
casefamid1511	caseindv1511	0.0	-0.0159856837597	0.0	0.00333741416789
casefamid1512	caseindv1512	0.0	0.0432687593235	0.0	0.00166870708395
casefamid1513	caseindv1513	0.0	0.0414201003477	0.0	0.00166870708395
casefamid1514	caseindv1514	0.0	0.0336699171628	0.0	0.00166870708395
casefamid1515	caseindv1515	0.0	-0.00823550057474	0.0	0.00166870708395
casefamid1516	caseindv1516	0.0	0.00136334158595	0.0	0.00333741416789
casefamid1517	caseindv1517	0.0	-0.00823550057474	0.0	0.00166870708395
casefamid1518	caseindv1518	0.0	0.0259197339779	0.0	0.00166870708395
casefamid1519	caseindv1519	0.0	-0.0159856837597	0.0	0.00166870708395
casefamid1520	caseindv1520	0.0	-0.0141370247839	0.0	0.00166870708395
casefamid1521	caseindv1521	0.0	-0.0159856837597	0.0	0.00166870708395
casefamid1522	caseindv1522	0.0	0.0473865096109	0.0	0.00333741416789
casefamid1523	caseindv1523	0.0	-0.0159856837597	0.0	0.00333741416789
casefamid1524	caseindv1524	0.0	-0.00638684159896	0.0	0.00333741416789
casefamid1525	caseindv1525	0.0	0.0432687593235	0.0	0.0
casefamid1526	caseindv1526	0.0	0.00136334158595	0.0	0.00333741416789
casefamid1527	caseindv1527	0.0	-0.00638684159896	0.0	0.00166870708395
casefamid1528	caseindv1528	0.0	0.00136334158595	0.0	0.00333741416789
casefamid1529	caseindv1529	0.0	0.0132312750582	0.0	0.00333741416789
casefamid1530	caseindv1530	0.0	0.0259197339779	0.0	0.00333741416789
casefamid1531	caseindv1531	0.0	0.0833255180853	0.0	0.00333741416789
casefamid1532	caseindv1532	0.0	-0.0159856837597	0.0	0.00166870708395
casefamid1533	caseindv1533	0.0	-0.00453818262319	0.0	0.0
casefamid1534	caseindv1534	0.0	0.0336699171628	0.0	0.00166870708395
casefamid1535	caseindv1535	0.0	0.0432687593235	0.0	0.00166870708395
casefamid1536	caseindv1536	0.0	0.05328803382	0.0	0.00333741416789
casefamid1537	caseindv1537	0.0	0.0451174182993	0.0	0.00333741416789
casefamid1538	caseindv1538	0.0	-0.00453818262319	0.0	0.00333741416789
casefamid1539	caseindv1539	0.0	0.00548109187332	0.0	0.00333741416789
casefamid1540	caseindv1540	0.0	0.0414201003477	0.0	0.00333741416789
casefamid1541	caseindv1541	0.0	0.0414201003477	0.0	0.00333741416789
casefamid1542	caseindv1542	0.0	0.0414201003477	0.0	0.00166870708395
casefamid1543	caseindv1543	0.0	0.00136334158595	0.0	0.00333741416789
casefamid1544	caseindv1544	0.0	-0.0141370247839	0.0	0.00333741416789
casefamid1545	caseindv1545	0.0	-0.00823550057474	0.0	0.00333741416789
casefamid1546	caseindv1546	0.0	-0.00638684159896	0.0	0.00166870708395
casefamid1547	caseindv1547	0.0	0.00321200056172	0.0	0.00333741416789
casefamid1548	caseindv1548	0.0	-0.00823550057474	0.0	0.00333741416789
casefamid1549	caseindv1549	0.0	0.0451174182993	0.0	0.00166870708395
casefamid1550	caseindv1550	0.0	0.0414201003477	0.0	0.00333741416789
casefamid1551	caseindv1551	0.0	-0.00638684159896	0.0	0.0
casefamid1552	caseindv1552	0.0	0.0355185761386	0.0	0.00333741416789
casefamid1553	caseindv1553	0.0	0.00363243289754	0.0	0.00166870708395
casefamid1554	caseindv1554	0.0	0.0132312750582	0.0	0.00333741416789
casefamid1555	caseindv1555	0.0	0.00136334158595	0.0	0.00333741416789
casefamid1556	caseindv1556	0.0	-0.0118679334723	0.0	0.00333741416789
casefamid1557	caseindv1557	0.0	-0.00638684159896	0.0	0.00166870708395
casefamid1558	caseindv1558	0.0	0.0510189425084	0.0	0.00166870708395
casefamid1559	caseindv1559	0.0	0.0510189425084	0.0	0.00166870708395
casefamid1560	caseindv1560	0.0	0.0833255180853	0.0	0.00166870708395
casefamid1561	caseindv1561	0.0	0.0569853517716	0.0	0.00333741416789
casefamid1562	caseindv1562	0.0	-0.00638684159896	0.0	0.00333741416789
casefamid1563	caseindv1563	0.0	-0.0159856837597	0.0	0.00333741416789
casefamid1564	caseindv1564	0.0	0.00136334158595	0.0	0.0
casefamid1565	caseindv1565	0.0	-0.0159856837597	0.0	0.00333741416789
casefamid1566	caseindv1566	0.0	-0.0159856837597	0.0	0.00333741416789
casefamid1567	caseindv1567	0.0	-0.00638684159896	0.0	0.00166870708395
casefamid1568	caseindv1568	0.0	0.00136334158595	0.0	0.00333741416789
casefamid1569	caseindv1569	0.0	0.0455378506351	0.0	0.00333741416789
casefamid1570	caseindv1570	0.0	-0.0237358669446	0.0	0.00333741416789
casefamid1571	caseindv1571	0.0	-0.00638684159896	0.0	0.00166870708395
casefamid1572	caseindv1572	0.0	0.0551366927958	0.0	0.00333741416789
casefamid1573	caseindv1573	0.0	0.102523202407	0.0	0.00333741416789
casefamid1574	caseindv1574	0.0	0.0414201003477	0.0	0.00333741416789
casefamid1575	caseindv1575	0.0	-0.00411775028737	0.0	0.00166870708395
casefamid1576	caseindv1576	0.0	-0.00823550057474	0.0	0.00166870708395
casefamid1577	caseindv1577	0.0	0.0132312750582	0.0	0.00333741416789
casefamid1578	caseindv1578	0.0	0.0510189425084	0.0	0.0
casefamid1579	caseindv1579	0.0	0.0432687593235	0.0	0.00333741416789
casefamid1580	caseindv1580	0.0	-0.00823550057474	0.0	0.00333741416789
casefamid1581	caseindv1581	0.0	0.0755753349004	0.0	0.00166870708395
casefamid1582	caseindv1582	0.0	0.0510189425084	0.0	0.00333741416789
casefamid1583	caseindv1583	0.0	0.100674543431	0.0	0.00166870708395
casefamid1584	caseindv1584	0.0	0.00136334158595	0.0	0.00333741416789
casefamid1585	caseindv1585	0.0	0.00136334158595	0.0	0.00166870708395
casefamid1586	caseindv1586	0.0	0.0336699171628	0.0	0.00166870708395
casefamid1587	caseindv1587	0.0	-0.00638684159896	0.0	0.00333741416789
casefamid1588	caseindv1588	0.0	-0.0159856837597	0.0	0.00333741416789
casefamid1589	caseindv1589	0.0	0.00321200056172	0.0	0.00333741416789
casefamid1590	caseindv1590	0.0	0.0336699171628	0.0	0.00333741416789
casefamid1591	caseindv1591	0.0	-0.00411775028737	0.0	0.00166870708395
casefamid1592	caseindv1592	0.0	-0.00638684159896	0.0	0.0
casefamid1593	caseindv1593	0.0	0.0259197339779	0.0	0.00166870708395
casefamid1594	caseindv1594	0.0	-0.0141370247839	0.0	0.00166870708395
casefamid1595	caseindv1595	0.0	-0.00823550057474	0.0	0.00166870708395
casefamid1596	caseindv1596	0.0	-0.0159856837597	0.0	0.00333741416789
casefamid1597	caseindv1597	0.0	-0.0159856837597	0.0	0.00333741416789
casefamid1598	caseindv1598	0.0	0.0259197339779	0.0	0.00333741416789
casefamid1599	caseindv1599	0.0	0.0336699171628	0.0	0.00166870708395
casefamid1600	caseindv1600	0.0	0.00136334158595	0.0	0.0
casefamid1601	caseindv1601	0.0	0.00136334158595	0.0	0.00166870708395
casefamid1602	caseindv1602	0.0	0.0432687593235	0.0	0.00333741416789
casefamid1603	caseindv1603	0.0	0.00136334158595	0.0	0.00166870708395
casefamid1604	caseindv1604	0.0	0.00363243289754	0.0	0.00333741416789
casefamid1605	caseindv1605	0.0	0.00321200056172	0.0	0.00333741416789
casefamid1606	caseindv1606	0.0	-0.0159856837597	0.0	0.00333741416789
casefamid1607	caseindv1607	0.0	0.0473865096109	0.0	0.00166870708395
casefamid1608	caseindv1608	0.0	0.0336699171628	0.0	0.00333741416789
casefamid1609	caseindv1609	0.0	0.0724857181414	0.0	0.00166870708395
casefamid1610	caseindv1610	0.0	0.0766034684288	0.0	0.00333741416789
casefamid1611	caseindv1611	0.0	0.0510189425084	0.0	0.00333741416789
casefamid1612	caseindv1612	0.0	0.00321200056172	0.0	0.0
casefamid1613	caseindv1613	0.0	0.0606177846691	0.0	0.00333741416789
casefamid1614	caseindv1614	0.0	-0.0237358669446	0.0	0.00166870708395
casefamid1615	caseindv1615	0.0	-0.0159856837597	0.0	0.00166870708395
casefamid1616	caseindv1616	0.0	-0.0159856837597	0.0	0.00166870708395
casefamid1617	caseindv1617	0.0	0.00136334158595	0.0	0.00333741416789
casefamid1618	caseindv1618	0.0	0.0910757012702	0.0	0.00166870708395
casefamid1619	caseindv1619	0.0	0.0833255180853	0.0	0.00333741416789
casefamid1620	caseindv1620	0.0	-0.0159856837597	0.0	0.00333741416789
casefamid1621	caseindv1621	0.0	0.0510189425084	0.0	0.0
casefamid1622	caseindv1622	0.0	-0.00638684159896	0.0	0.00333741416789
casefamid1623	caseindv1623	0.0	0.092924360246	0.0	0.00166870708395
casefamid1624	caseindv1624	0.0	-0.0141370247839	0.0	0.0
casefamid1625	caseindv1625	0.0	-0.00411775028737	0.0	0.00166870708395
casefamid1626	caseindv1626	0.0	0.0432687593235	0.0	0.00166870708395
casefamid1627	caseindv1627	0.0	0.00363243289754	0.0	0.00333741416789
casefamid1628	caseindv1628	0.0	0.05328803382	0.0	0.00333741416789
casefamid1629	caseindv1629	0.0	-0.00411775028737	0.0	0.00333741416789
casefamid1630	caseindv1630	0.0	0.100674543431	0.0	0.00166870708395
casefamid1631	caseindv1631	0.0	-0.00638684159896	0.0	0.00166870708395
casefamid1632	caseindv1632	0.0	0.0432687593235	0.0	0.00166870708395
casefamid1633	caseindv1633	0.0	0.00548109187332	0.0	0.00333741416789
casefamid1634	caseindv1634	0.0	0.0414201003477	0.0	0.00166870708395
casefamid1635	caseindv1635	0.0	0.0414201003477	0.0	0.00166870708395
casefamid1636	caseindv1636	0.0	0.0510189425084	0.0	0.00166870708395
casefamid1637	caseindv1637	0.0	0.0336699171628	0.0	0.00166870708395
casefamid1638	caseindv1638	0.0	-0.0159856837597	0.0	0.00166870708395
casefamid1639	caseindv1639	0.0	-0.00411775028737	0.0	0.00333741416789
casefamid1640	caseindv1640	0.0	0.00548109187332	0.0	0.00166870708395
casefamid1641	caseindv1641	0.0	0.00136334158595	0.0	0.00333741416789
casefamid1642	caseindv1642	0.0	0.00136334158595	0.0	0.00166870708395
casefamid1643	caseindv1643	0.0	0.0109621837466	0.0	0.00333741416789
casefamid1644	caseindv1644	0.0	0.05328803382	0.0	0.0
casefamid1645	caseindv1645	0.0	0.0432687593235	0.0	0.00333741416789
casefamid1646	caseindv1646	0.0	0.0414201003477	0.0	0.00166870708395
casefamid1647	caseindv1647	0.0	0.00321200056172	0.0	0.00333741416789
casefamid1648	caseindv1648	0.0	0.0910757012702	0.0	0.00333741416789
casefamid1649	caseindv1649	0.0	0.00136334158595	0.0	0.00166870708395
casefamid1650	caseindv1650	0.0	-0.0159856837597	0.0	0.00333741416789
casefamid1651	caseindv1651	0.0	0.0510189425084	0.0	0.0
casefamid1652	caseindv1652	0.0	-0.00638684159896	0.0	0.00166870708395
casefamid1653	caseindv1653	0.0	-0.0159856837597	0.0	0.00166870708395
casefamid1654	caseindv1654	0.0	0.0833255180853	0.0	0.00333741416789
casefamid1655	caseindv1655	0.0	0.00363243289754	0.0	0.00166870708395
casefamid1656	caseindv1656	0.0	0.0355185761386	0.0	0.00333741416789
casefamid1657	caseindv1657	0.0	-0.00823550057474	0.0	0.0
casefamid1658	caseindv1658	0.0	0.0432687593235	0.0	0.00333741416789
casefamid1659	caseindv1659	0.0	0.0432687593235	0.0	0.0
casefamid1660	caseindv1660	0.0	0.0259197339779	0.0	0.00333741416789
casefamid1661	caseindv1661	0.0	0.0510189425084	0.0	0.00166870708395
casefamid1662	caseindv1662	0.0	-0.0159856837597	0.0	0.0
casefamid1663	caseindv1663	0.0	0.0414201003477	0.0	0.00166870708395
casefamid1664	caseindv1664	0.0	0.00548109187332	0.0	0.00166870708395
casefamid1665	caseindv1665	0.0	-0.0159856837597	0.0	0.00333741416789
casefamid1666	caseindv1666	0.0	0.0755753349004	0.0	0.00166870708395
casefamid1667	caseindv1667	0.0	0.0951934515576	0.0	0.00333741416789
casefamid1668	caseindv1668	0.0	0.0528676014842	0.0	0.00333741416789
casefamid1669	caseindv1669	0.0	0.05328803382	0.0	0.00333741416789
casefamid1670	caseindv1670	0.0	-0.0141370247839	0.0	0.0
casefamid1671	caseindv1671	0.0	-0.00638684159896	0.0	0.00166870708395
casefamid1672	caseindv1672	0.0	0.0510189425084	0.0	0.00333741416789
casefamid1673	caseindv1673	0.0	-0.00823550057474	0.0	0.00166870708395
casefamid1674	caseindv1674	0.0	0.0355185761386	0.0	0.00166870708395
casefamid1675	caseindv1675	0.0	0.0432687593235	0.0	0.00333741416789
casefamid1676	caseindv1676	0.0	-0.0141370247839	0.0	0.00166870708395
casefamid1677	caseindv1677	0.0	-0.0141370247839	0.0	0.00333741416789
casefamid1678	caseindv1678	0.0	0.0606177846691	0.0	0.00166870708395
casefamid1679	caseindv1679	0.0	-0.00638684159896	0.0	0.00333741416789
casefamid1680	caseindv1680	0.0	-0.0141370247839	0.0	0.00166870708395
casefamid1681	caseindv1681	0.0	0.00136334158595	0.0	0.00333741416789
casefamid1682	caseindv1682	0.0	-0.0237358669446	0.0	0.00166870708395
casefamid1683	caseindv1683	0.0	0.114391135879	0.0	0.00333741416789
casefamid1684	caseindv1684	0.0	0.00136334158595	0.0	0.00166870708395
casefamid1685	caseindv1685	0.0	0.0432687593235	0.0	0.00333741416789
casefamid1686	caseindv1686	0.0	0.00363243289754	0.0	0.00166870708395
casefamid1687	caseindv1687	0.0	0.0432687593235	0.0	0.00333741416789
casefamid1688	caseindv1688	0.0	0.0259197339779	0.0	0.00166870708395
casefamid1689	caseindv1689	0.0	-0.0141370247839	0.0	0.00166870708395
casefamid1690	caseindv1690	0.0	0.0414201003477	0.0	0.00333741416789
casefamid1691	caseindv1691	0.0	0.00136334158595	0.0	0.00333741416789
casefamid1692	caseindv1692	0.0	-0.00823550057474	0.0	0.00166870708395
casefamid1693	caseindv1693	0.0	0.0910757012702	0.0	0.0
casefamid1694	caseindv1694	0.0	0.0132312750582	0.0	0.00166870708395
casefamid1695	caseindv1695	0.0	-0.00823550057474	0.0	0.00333741416789
casefamid1696	caseindv1696	0.0	0.0336699171628	0.0	0.00166870708395
casefamid1697	caseindv1697	0.0	0.112542476903	0.0	0.00333741416789
casefamid1698	caseindv1698	0.0	0.0528676014842	0.0	0.00333741416789
casefamid1699	caseindv1699	0.0	0.0551366927958	0.0	0.00333741416789
casefamid1700	caseindv1700	0.0	0.0510189425084	0.0	0.00333741416789
casefamid1701	caseindv1701	0.0	0.102523202407	0.0	0.00333741416789
casefamid1702	caseindv1702	0.0	0.05328803382	0.0	0.00333741416789
casefamid1703	caseindv1703	0.0	0.00363243289754	0.0	0.00333741416789
casefamid1704	caseindv1704	0.0	0.074754809453	0.0	0.00166870708395
casefamid1705	caseindv1705	0.0	0.0132312750582	0.0	0.00166870708395
casefamid1706	caseindv1706	0.0	0.092924360246	0.0	0.00333741416789
casefamid1707	caseindv1707	0.0	0.0414201003477	0.0	0.00333741416789
casefamid1708	caseindv1708	0.0	0.00136334158595	0.0	0.00166870708395
casefamid1709	caseindv1709	0.0	-0.00823550057474	0.0	0.00166870708395
casefamid1710	caseindv1710	0.0	0.0132312750582	0.0	0.00333741416789
casefamid1711	caseindv1711	0.0	0.100674543431	0.0	0.00166870708395
casefamid1712	caseindv1712	0.0	-0.00638684159896	0.0	0.00333741416789
casefamid1713	caseindv1713	0.0	0.0336699171628	0.0	0.00333741416789
